C1,C2,C3,C4
8.999999999999984,0.3648173213005066,0.0009064857149496675,0.3644326627254486
9.099999999999984,0.36584463715553284,0.000981082208454609,0.36540478467941284
9.199999999999983,0.3668631911277771,0.0009665908291935921,0.36677879095077515
9.299999999999983,0.3678475022315979,0.00102574797347188,0.3680623769760132
9.399999999999983,0.36886805295944214,0.0009838419500738382,0.3691222667694092
9.499999999999982,0.3698361814022064,0.0010387743823230267,0.3701121509075165
9.599999999999982,0.37086206674575806,0.0010238036047667265,0.3710452914237976
9.699999999999982,0.3718183934688568,0.0011157764820382,0.3718220591545105
9.799999999999981,0.37284010648727417,0.0010805199854075909,0.37270572781562805
9.89999999999998,0.37378665804862976,0.0011060760589316487,0.37375444173812866
9.99999999999998,0.3747604787349701,0.0011893813498318195,0.37461814284324646
10.09999999999998,0.3758051097393036,0.0011840102961286902,0.3758009076118469
10.19999999999998,0.3768129050731659,0.00121050956659019,0.37683597207069397
10.29999999999998,0.3778083920478821,0.001269328175112605,0.3778841495513916
10.399999999999979,0.3787980377674103,0.0013011755654588342,0.3789030909538269
10.499999999999979,0.3797999322414398,0.0013094611931592226,0.37986820936203003
10.599999999999978,0.3807704448699951,0.0012818899704143405,0.3809082508087158
10.699999999999978,0.3818354606628418,0.0013828955125063658,0.38177669048309326
10.799999999999978,0.38284769654273987,0.0013700559502467513,0.38270407915115356
10.899999999999977,0.3837983012199402,0.0014389590360224247,0.3835024833679199
10.999999999999977,0.38479501008987427,0.0014547627652063966,0.384492963552475
11.099999999999977,0.3858327865600586,0.0014677339931949973,0.38576608896255493
11.199999999999976,0.3868468105792999,0.0014973814832046628,0.3868456482887268
11.299999999999976,0.3878249526023865,0.0015302656684070826,0.3880048394203186
11.399999999999975,0.3888188600540161,0.0015717650530859828,0.3889157176017761
11.499999999999975,0.38975080847740173,0.0015800095861777663,0.3898928761482239
11.599999999999975,0.39080747961997986,0.0016099897911772132,0.39087340235710144
11.699999999999974,0.39180833101272583,0.0016170459566637874,0.39175647497177124
11.799999999999974,0.3927978277206421,0.0016616986831650138,0.39291903376579285
11.899999999999974,0.39377737045288086,0.0016906646778807044,0.39370304346084595
11.999999999999973,0.3948030471801758,0.0017582362052053213,0.3947850465774536
12.099999999999973,0.39577925205230713,0.0017679301090538502,0.3957763910293579
12.199999999999973,0.3967666029930115,0.001835421659052372,0.39676156640052795
12.299999999999972,0.3978167176246643,0.0018825519364327192,0.39801183342933655
12.399999999999972,0.39880210161209106,0.0018702149391174316,0.3987964689731598
12.499999999999972,0.39983370900154114,0.0019060351187363267,0.39991337060928345
12.599999999999971,0.4008013904094696,0.0019777044653892517,0.4006446897983551
12.69999999999997,0.4018022119998932,0.0020271127577871084,0.40121543407440186
12.79999999999997,0.4028179347515106,0.002045589266344905,0.40301114320755005
12.89999999999997,0.4037807285785675,0.0021055289544165134,0.4037650227546692
12.99999999999997,0.40483173727989197,0.0020932317711412907,0.40502655506134033
13.09999999999997,0.4058088958263397,0.0021899761632084846,0.40586239099502563
13.199999999999969,0.4068092405796051,0.002182932570576668,0.4069768488407135
13.299999999999969,0.4078333377838135,0.0022029958199709654,0.4082975685596466
13.399999999999968,0.40882545709609985,0.002322794171050191,0.4089009761810303
13.499999999999968,0.40987080335617065,0.0023663786705583334,0.40979868173599243
13.599999999999968,0.4108143150806427,0.002401515608653426,0.4106467366218567
13.699999999999967,0.4118238389492035,0.0024591980036348104,0.411613404750824
13.799999999999967,0.4128524959087372,0.002472127787768841,0.4128972291946411
13.899999999999967,0.41383305191993713,0.002538025379180908,0.4140462279319763
13.999999999999966,0.4148638844490051,0.0025138400960713625,0.41510009765625
14.099999999999966,0.4158523976802826,0.002624126384034753,0.4158368706703186
14.199999999999966,0.4168233871459961,0.0026742476038634777,0.4170084595680237
14.299999999999965,0.41783103346824646,0.002691609086468816,0.4179442524909973
14.399999999999965,0.4188573360443115,0.002796496730297804,0.41881129145622253
14.499999999999964,0.4198875427246094,0.002842581132426858,0.41966766119003296
14.599999999999964,0.42081648111343384,0.0028818720020353794,0.4201674163341522
14.699999999999964,0.4218606948852539,0.002974606351926923,0.42135170102119446
14.799999999999963,0.4228312373161316,0.0030042557045817375,0.422481894493103
14.899999999999963,0.42383894324302673,0.003113399725407362,0.42386171221733093
14.999999999999963,0.4248367249965668,0.003137995023280382,0.4249619245529175
15.099999999999962,0.4258440136909485,0.0031912215054035187,0.4258638620376587
15.199999999999962,0.4268551766872406,0.003258111421018839,0.42709285020828247
15.299999999999962,0.4278295338153839,0.0032632309012115,0.4279898405075073
15.399999999999961,0.42881494760513306,0.0033471256028860807,0.42870527505874634
15.499999999999961,0.429837703704834,0.003353710751980543,0.42963722348213196
15.59999999999996,0.4308162331581116,0.003446719143539667,0.43060335516929626
15.69999999999996,0.4318341612815857,0.003482945030555129,0.43190091848373413
15.79999999999996,0.4328298270702362,0.003490232862532139,0.4327022433280945
15.89999999999996,0.4338030517101288,0.0036361420061439276,0.4337381422519684
15.99999999999996,0.43481874465942383,0.003649627324193716,0.4347345232963562
16.09999999999996,0.43585658073425293,0.0036870352923870087,0.43602052330970764
16.19999999999996,0.4368405342102051,0.003759977174922824,0.43696197867393494
16.29999999999996,0.43783310055732727,0.0038051267620176077,0.43761730194091797
16.399999999999963,0.43886053562164307,0.0038743114564567804,0.4384838938713074
16.499999999999964,0.4398323595523834,0.003949230071157217,0.43945446610450745
16.599999999999966,0.4408065974712372,0.004023110028356314,0.4405587911605835
16.699999999999967,0.441817969083786,0.004118240904062986,0.44185128808021545
16.79999999999997,0.44278210401535034,0.0041375248692929745,0.4427397847175598
16.89999999999997,0.4437842071056366,0.00421979371458292,0.443753182888031
16.99999999999997,0.4447980225086212,0.004235740751028061,0.4448014497756958
17.099999999999973,0.44577834010124207,0.004303057678043842,0.4459531307220459
17.199999999999974,0.446803480386734,0.004347573965787888,0.4469357132911682
17.299999999999976,0.4477978050708771,0.004425926599651575,0.4477193355560303
17.399999999999977,0.4487856328487396,0.004468576982617378,0.4485020935535431
17.49999999999998,0.44979268312454224,0.004570018034428358,0.4497135281562805
17.59999999999998,0.45081666111946106,0.004612099379301071,0.45079877972602844
17.69999999999998,0.4518049657344818,0.004611070733517408,0.45207637548446655
17.799999999999983,0.4528164565563202,0.00475218053907156,0.45283299684524536
17.899999999999984,0.45377203822135925,0.004804817959666252,0.4538693428039551
17.999999999999986,0.4548014998435974,0.0048415022902190685,0.45495671033859253
18.099999999999987,0.4558273255825043,0.004863221198320389,0.4561418294906616
18.19999999999999,0.45679253339767456,0.005055213812738657,0.45676708221435547
18.29999999999999,0.4577949345111847,0.005047232378274202,0.45745763182640076
18.39999999999999,0.4587683081626892,0.005107696633785963,0.45850127935409546
18.499999999999993,0.4597806930541992,0.00515707628801465,0.4598347842693329
18.599999999999994,0.460773766040802,0.005223472137004137,0.4608800411224365
18.699999999999996,0.4617931842803955,0.0052659641951322556,0.46185144782066345
18.799999999999997,0.462793231010437,0.005383346229791641,0.4628145098686218
18.9,0.463837593793869,0.005429618991911411,0.4641193747520447
19.0,0.46479475498199463,0.005464149639010429,0.46504056453704834
19.1,0.4657960534095764,0.005534500814974308,0.466136634349823
19.200000000000003,0.4667932987213135,0.005598148796707392,0.46692708134651184
19.300000000000004,0.4677772521972656,0.005614560097455978,0.46780216693878174
19.400000000000006,0.46881845593452454,0.005714164115488529,0.4689861238002777
19.500000000000007,0.46978503465652466,0.005792160518467426,0.469951331615448
19.60000000000001,0.4708266258239746,0.005797374993562698,0.47113853693008423
19.70000000000001,0.4717569351196289,0.005947498604655266,0.4719410240650177
19.80000000000001,0.47276169061660767,0.005952189210802317,0.472940593957901
19.900000000000013,0.473809152841568,0.006018877495080233,0.4741824269294739
20.000000000000014,0.4747806191444397,0.006063974462449551,0.47504723072052
20.100000000000016,0.4758598208427429,0.006155218463391066,0.47588932514190674
20.200000000000017,0.47682884335517883,0.006191951688379049,0.47642117738723755
20.30000000000002,0.4778144061565399,0.0062333885580301285,0.47741344571113586
20.40000000000002,0.4788329303264618,0.006300991401076317,0.4789580702781677
20.50000000000002,0.47982966899871826,0.0064004831947386265,0.4797585606575012
20.600000000000023,0.480802446603775,0.006446043029427528,0.4811474680900574
20.700000000000024,0.48181775212287903,0.006494781002402306,0.4818521738052368
20.800000000000026,0.4827958941459656,0.006616672035306692,0.48309266567230225
20.900000000000027,0.4838462769985199,0.006680000107735395,0.4840543866157532
21.00000000000003,0.4848412871360779,0.006762610282748938,0.4848174452781677
21.10000000000003,0.4858604073524475,0.006764572579413652,0.4858596920967102
21.20000000000003,0.486844539642334,0.0068177226930856705,0.4868163764476776
21.300000000000033,0.48787063360214233,0.006896154955029488,0.4880414605140686
21.400000000000034,0.48885205388069153,0.006960748694837093,0.4889439344406128
21.500000000000036,0.4898316562175751,0.007021261844784021,0.489936500787735
21.600000000000037,0.49083274602890015,0.007043075747787952,0.4911203384399414
21.70000000000004,0.4918360710144043,0.007146227173507214,0.4919184744358063
21.80000000000004,0.49284884333610535,0.00717353168874979,0.4930921792984009
21.90000000000004,0.49380549788475037,0.007264703046530485,0.49387580156326294
22.000000000000043,0.4948197305202484,0.007313909940421581,0.49481847882270813
22.100000000000044,0.4958588480949402,0.007374981418251991,0.4957317113876343
22.200000000000045,0.4967837929725647,0.0074644614942371845,0.4964540898799896
22.300000000000047,0.4978333115577698,0.007508551236242056,0.49803245067596436
22.40000000000005,0.49885624647140503,0.0075304945930838585,0.4989655315876007
22.50000000000005,0.4998131990432739,0.007638180162757635,0.5000007152557373
22.60000000000005,0.500804603099823,0.007707143202424049,0.5010259747505188
22.700000000000053,0.5018176436424255,0.00775538943707943,0.5019804835319519
22.800000000000054,0.5028453469276428,0.0077776252292096615,0.503184974193573
22.900000000000055,0.5038677453994751,0.0077865575440227985,0.5040380954742432
23.000000000000057,0.5048561096191406,0.007887843064963818,0.5050289630889893
23.10000000000006,0.505824863910675,0.008016631007194519,0.5057679414749146
23.20000000000006,0.5068497657775879,0.008042274042963982,0.5069822669029236
23.30000000000006,0.5078542232513428,0.00805206410586834,0.508320689201355
23.400000000000063,0.5088139772415161,0.008157393895089626,0.5089680552482605
23.500000000000064,0.5098007917404175,0.008200778625905514,0.5101503133773804
23.600000000000065,0.5107765793800354,0.008311747573316097,0.5109937787055969
23.700000000000067,0.5118373036384583,0.008365086279809475,0.5121662616729736
23.800000000000068,0.5127789378166199,0.00843038223683834,0.512976348400116
23.90000000000007,0.513801634311676,0.008470399305224419,0.5136277079582214
24.00000000000007,0.5147988796234131,0.008510872721672058,0.514646053314209
24.100000000000072,0.5158271193504333,0.008595438674092293,0.515473484992981
24.200000000000074,0.5167995095252991,0.0086384117603302,0.5169826745986938
24.300000000000075,0.5178260207176208,0.00869192648679018,0.5181422829627991
24.400000000000077,0.51875239610672,0.00872961338609457,0.5189483165740967
24.500000000000078,0.5198286175727844,0.008786939084529877,0.5201160311698914
24.60000000000008,0.5208263993263245,0.008905892260372639,0.5208967328071594
24.70000000000008,0.5217881202697754,0.008938582614064217,0.5221548676490784
24.800000000000082,0.5228199362754822,0.008941249921917915,0.5229122638702393
24.900000000000084,0.5238162279129028,0.009041287004947662,0.5237036943435669
25.000000000000085,0.5248208045959473,0.0090620843693614,0.5252406597137451
25.100000000000087,0.5258278846740723,0.009132246486842632,0.5259932279586792
25.200000000000088,0.5268092751502991,0.009166568517684937,0.5270016193389893
25.30000000000009,0.5278085470199585,0.009253406897187233,0.5281679034233093
25.40000000000009,0.5287994742393494,0.009316517040133476,0.5290048122406006
25.500000000000092,0.529803454875946,0.009407608769834042,0.5301001667976379
25.600000000000094,0.5307953357696533,0.009453166276216507,0.5309058427810669
25.700000000000095,0.5317726135253906,0.009500604122877121,0.5317593216896057
25.800000000000097,0.5327766537666321,0.009518382139503956,0.532684326171875
25.900000000000098,0.5337963104248047,0.00960297230631113,0.533515214920044
26.0000000000001,0.5347931981086731,0.00965037103742361,0.5348372459411621
26.1000000000001,0.5357805490493774,0.009704945608973503,0.5357258915901184
26.200000000000102,0.536800742149353,0.009753324091434479,0.5370538234710693
26.300000000000104,0.5378078818321228,0.009799218736588955,0.5380167961120605
26.400000000000105,0.5387957692146301,0.009918550960719585,0.5389977097511292
26.500000000000107,0.5398182272911072,0.00997244007885456,0.5399978756904602
26.600000000000108,0.54079270362854,0.010051360353827477,0.5408922433853149
26.70000000000011,0.5418038368225098,0.010102672502398491,0.5417793393135071
26.80000000000011,0.5428072810173035,0.01010973658412695,0.5427246689796448
26.900000000000112,0.5438670516014099,0.01016633864492178,0.5440546870231628
27.000000000000114,0.5448367595672607,0.010272185318171978,0.5449420809745789
27.100000000000115,0.5458369255065918,0.010330291464924812,0.5460917949676514
27.200000000000117,0.5468134880065918,0.010354086756706238,0.5469944477081299
27.300000000000118,0.547851026058197,0.010420877486467361,0.5481345653533936
27.40000000000012,0.5488617420196533,0.010474923998117447,0.5490613579750061
27.50000000000012,0.5498456358909607,0.010526719503104687,0.5498254895210266
27.600000000000122,0.5508254170417786,0.010601012036204338,0.5507171154022217
27.700000000000124,0.5518518686294556,0.010554629378020763,0.5514611601829529
27.800000000000125,0.5528436303138733,0.010703650303184986,0.5525400042533875
27.900000000000126,0.5538416504859924,0.01074471790343523,0.5538603067398071
28.000000000000128,0.5548403263092041,0.010788323357701302,0.5548585653305054
28.10000000000013,0.5558353066444397,0.010884703136980534,0.5559756755828857
28.20000000000013,0.5568503141403198,0.010899239219725132,0.5569900870323181
28.300000000000132,0.5578199625015259,0.01097975391894579,0.5580509901046753
28.400000000000134,0.5588451623916626,0.011083305813372135,0.5592058300971985
28.500000000000135,0.5598673224449158,0.01116007287055254,0.5599570870399475
28.600000000000136,0.5608583092689514,0.011178657412528992,0.5608192682266235
28.700000000000138,0.5618400573730469,0.011248779483139515,0.5616390705108643
28.80000000000014,0.5628507733345032,0.011292784474790096,0.5629963874816895
28.90000000000014,0.5638597011566162,0.011336056515574455,0.5641709566116333
29.000000000000142,0.5648294687271118,0.01140977069735527,0.5650397539138794
29.100000000000144,0.5658541917800903,0.011416277848184109,0.5661685466766357
29.200000000000145,0.5668090581893921,0.011548727750778198,0.5669612884521484
29.300000000000146,0.5678339004516602,0.01159300934523344,0.5682489275932312
29.400000000000148,0.5688596963882446,0.01164887472987175,0.5691127181053162
29.50000000000015,0.5698368549346924,0.01173454150557518,0.5697143077850342
29.60000000000015,0.570794939994812,0.011811517179012299,0.5704905390739441
29.700000000000152,0.571828305721283,0.01187615655362606,0.5715441703796387
29.800000000000153,0.5728403329849243,0.01190704945474863,0.572841465473175
29.900000000000155,0.5738548040390015,0.012025764212012291,0.573919415473938
30.000000000000156,0.5748555660247803,0.012089472264051437,0.5751014947891235
30.100000000000158,0.5758720636367798,0.012133910320699215,0.5760910511016846
30.20000000000016,0.5767934918403625,0.01219430286437273,0.5771780014038086
30.30000000000016,0.5778381824493408,0.012189369648694992,0.578270435333252
30.400000000000162,0.5787803530693054,0.012312467209994793,0.578912079334259
30.500000000000163,0.579794704914093,0.012421592138707638,0.5797678232192993
30.600000000000165,0.5807856917381287,0.012445674277842045,0.5808249115943909
30.700000000000166,0.5817991495132446,0.012577496469020844,0.581760823726654
30.800000000000168,0.5827860236167908,0.01259241346269846,0.5833084583282471
30.90000000000017,0.5838050246238708,0.012696974910795689,0.5840526223182678
31.00000000000017,0.5847994685173035,0.012776782736182213,0.5851535201072693
31.100000000000172,0.5857993960380554,0.012857110239565372,0.5860176682472229
31.200000000000173,0.5867913365364075,0.012970870360732079,0.5869072675704956
31.300000000000175,0.5878302454948425,0.012994544580578804,0.5881302356719971
31.400000000000176,0.5887517333030701,0.013091507367789745,0.5888281464576721
31.500000000000178,0.5897789001464844,0.013142656534910202,0.5894492864608765
31.60000000000018,0.5907761454582214,0.01319934893399477,0.5903566479682922
31.70000000000018,0.5918183326721191,0.013291300274431705,0.5915824174880981
31.800000000000182,0.5928226113319397,0.013346554711461067,0.5933055877685547
31.900000000000183,0.5938159227371216,0.013476196676492691,0.5939938426017761
32.000000000000185,0.5948008298873901,0.013501551002264023,0.5949291586875916
32.100000000000186,0.5958224534988403,0.013549428433179855,0.5959838628768921
32.20000000000019,0.5968068242073059,0.01374762412160635,0.5969462394714355
32.30000000000019,0.5978230834007263,0.013823025859892368,0.5981855988502502
32.40000000000019,0.5987817049026489,0.013914170674979687,0.5984626412391663
32.50000000000019,0.5998203158378601,0.01394332479685545,0.5994322299957275
32.60000000000019,0.6007904410362244,0.014056792482733727,0.6000987887382507
32.700000000000195,0.6017938852310181,0.014108705334365368,0.6012487411499023
32.800000000000196,0.6028174757957458,0.014179588295519352,0.602684497833252
32.9000000000002,0.6038079261779785,0.014186995103955269,0.6036174297332764
33.0000000000002,0.6047868132591248,0.014335254207253456,0.6045322418212891
33.1000000000002,0.6057921051979065,0.014398724772036076,0.6055334806442261
33.2000000000002,0.6068220734596252,0.014541794545948505,0.6068387031555176
33.3000000000002,0.6078166961669922,0.01468401588499546,0.6075501441955566
33.400000000000205,0.6088035702705383,0.014722856692969799,0.6080913543701172
33.500000000000206,0.6098170280456543,0.01477561891078949,0.6089206337928772
33.60000000000021,0.6108206510543823,0.014814970083534718,0.6104026436805725
33.70000000000021,0.6118306517601013,0.014946828596293926,0.6117854118347168
33.80000000000021,0.612819492816925,0.014994756318628788,0.6126896142959595
33.90000000000021,0.6138300895690918,0.01512074749916792,0.6136863827705383
34.00000000000021,0.6148609519004822,0.015187677927315235,0.6146281361579895
34.100000000000215,0.6158366203308105,0.01530480571091175,0.615506112575531
34.200000000000216,0.6168369650840759,0.015351101756095886,0.6166070103645325
34.30000000000022,0.617826521396637,0.015420710667967796,0.6175566911697388
34.40000000000022,0.6188334226608276,0.015544772148132324,0.6182612776756287
34.50000000000022,0.6198412179946899,0.015600709244608879,0.6192317008972168
34.60000000000022,0.6207988858222961,0.015706129372119904,0.6205949187278748
34.70000000000022,0.6218523979187012,0.01577773503959179,0.6216559410095215
34.800000000000225,0.6228398680686951,0.01584077998995781,0.6224796772003174
34.900000000000226,0.6238582730293274,0.01595279388129711,0.6237010955810547
35.00000000000023,0.624841570854187,0.015996215865015984,0.6248124837875366
35.10000000000023,0.6258617043495178,0.016070399433374405,0.6255183815956116
35.20000000000023,0.6268815994262695,0.016141271218657494,0.6267309188842773
35.30000000000023,0.6278519034385681,0.01634339615702629,0.6271392107009888
35.40000000000023,0.6288160085678101,0.016397077590227127,0.6279126405715942
35.500000000000234,0.6298401951789856,0.01649169623851776,0.6290916204452515
35.600000000000236,0.630837619304657,0.016595594584941864,0.6306339502334595
35.70000000000024,0.6318081617355347,0.016625143587589264,0.6317657828330994
35.80000000000024,0.6328572034835815,0.016719093546271324,0.6327216029167175
35.90000000000024,0.6338234543800354,0.016842909157276154,0.633764386177063
36.00000000000024,0.6348280906677246,0.01692315563559532,0.6345592737197876
36.10000000000024,0.6358350515365601,0.01700740121304989,0.6354914307594299
36.200000000000244,0.6368425488471985,0.01712721586227417,0.6363760232925415
36.300000000000246,0.637833833694458,0.017213625833392143,0.6373589038848877
36.40000000000025,0.638841986656189,0.017315005883574486,0.6384525895118713
36.50000000000025,0.6398413777351379,0.0174573827534914,0.6395920515060425
36.60000000000025,0.6408368945121765,0.0174808781594038,0.640715479850769
36.70000000000025,0.6418337821960449,0.0176097322255373,0.6415815353393555
36.80000000000025,0.6428359746932983,0.017642725259065628,0.6424673199653625
36.900000000000254,0.6438478231430054,0.01782747358083725,0.643631637096405
37.000000000000256,0.6447903513908386,0.01784609816968441,0.6444791555404663
37.10000000000026,0.6457889080047607,0.017963934689760208,0.6454073190689087
37.20000000000026,0.6468059420585632,0.01805362105369568,0.6463965773582458
37.30000000000026,0.6477904915809631,0.018261831253767014,0.646798849105835
37.40000000000026,0.6487895846366882,0.018310483545064926,0.6484041810035706
37.50000000000026,0.6498003005981445,0.018345121294260025,0.6495053172111511
37.600000000000264,0.6507982015609741,0.01848624460399151,0.6507983803749084
37.700000000000266,0.6517974138259888,0.018557392060756683,0.651614248752594
37.80000000000027,0.6527711749076843,0.018694140017032623,0.6524743437767029
37.90000000000027,0.6538059115409851,0.018747840076684952,0.6536440253257751
38.00000000000027,0.6547956466674805,0.018889032304286957,0.654497504234314
38.10000000000027,0.6558071970939636,0.019014034420251846,0.655540406703949
38.20000000000027,0.6567835807800293,0.0190994031727314,0.6563838720321655
38.300000000000274,0.6577755808830261,0.01915651559829712,0.6573835611343384
38.400000000000276,0.6588053703308105,0.019272059202194214,0.6584925651550293
38.50000000000028,0.6597755551338196,0.019353201612830162,0.659538984298706
38.60000000000028,0.6607921719551086,0.019442446529865265,0.6607447862625122
38.70000000000028,0.6618066430091858,0.019589459523558617,0.6616495847702026
38.80000000000028,0.6628106236457825,0.019648969173431396,0.6628106236457825
38.90000000000028,0.663783609867096,0.019746262580156326,0.6635496616363525
39.000000000000284,0.6647793054580688,0.019843894988298416,0.6643661856651306
39.100000000000286,0.665804386138916,0.019938483834266663,0.6652334332466125
39.20000000000029,0.6667965054512024,0.020058490335941315,0.6661191582679749
39.30000000000029,0.6677730083465576,0.020160196349024773,0.667184591293335
39.40000000000029,0.6687873601913452,0.020215481519699097,0.6683857440948486
39.50000000000029,0.6697697043418884,0.020328190177679062,0.6695621609687805
39.60000000000029,0.6707882285118103,0.02042311616241932,0.6707563996315002
39.700000000000294,0.6717838644981384,0.020442957058548927,0.6715866923332214
